Date,etr,pet,pr,sph,srad,tmmn,tmmx,vs,Pop,Wu
2000-01-01,1.2006573236786204,0.7879551613865792,0.0,0.0035029365171733817,92.62169189582106,268.11341419765984,280.7692676053209,3.5830003843181477,34224.44456790221,45.83
2000-01-02,1.5328591449168747,1.0113303479654991,4.681155383571446,0.006443386345123274,38.325766604907365,275.4225508327768,287.9092987568637,6.446132045097762,34225.55190485986,49.08
2000-01-03,0.684518719856686,0.4804449721481244,71.02703714925451,0.0078791268488202,27.07108520614597,279.4876933054481,287.90155740715784,5.322422143913741,34226.659241817506,53.33
2000-01-04,2.9968387092368216,1.883253617958245,1.2690407820622571,0.004424777389933264,53.466461173682525,268.7137988748458,287.75486497416057,7.49978657139918,34227.76657877515,54.12
2000-01-05,1.26802616989657,0.8258228797021062,1.0078921480682457,0.00214022078672436,69.49436664213738,267.37201407726087,273.7643783015,3.606385711554527,34228.87391573289,54.02
2000-01-06,1.8806188326900608,1.1640145510754751,0.0,0.002330903250127237,94.98623186811363,266.7255007861135,277.64471140976536,4.967324205733017,34229.98125269054,54.62
2000-01-07,1.341021126492251,0.8528852520498779,0.0,0.002235174179199508,101.04875315560074,265.8485901822924,275.05349734537185,4.3390334220405045,34231.08858964818,56.83
2000-01-08,1.8600587525003418,1.1637168585477249,0.0,0.002257465419197189,94.25273898348568,265.7190761729281,278.69773157546587,3.9396231687132497,34232.195926605826,50.56
2000-01-09,0.979346593020137,0.6899084809911659,0.0,0.003806272354100976,54.128991686007005,270.58985968070016,279.7013054059024,3.2684174295755715,34233.30326356347,54.09
2000-01-10,2.199689159092478,1.3945460701838004,0.0,0.004040147001215461,63.727177845927926,272.7730431763127,282.3466351910967,8.115865913524466,34234.41060052112,53.89
2000-01-11,1.822980912971765,1.1594524922867755,0.0,0.0026275722273162733,77.83377247631933,268.9872282615986,276.2824550429584,7.722832673816497,34235.51793747877,54.14
2000-01-12,1.752814947379076,1.1039594755505908,0.0,0.002353414987553062,101.91737560009392,267.80916686636385,279.5818674390124,2.79681390630186,34236.625274436505,54.08
2000-01-13,1.285788458719388,0.8321881814579987,0.0,0.00247450576266495,47.22920963622786,264.8862298231469,275.51151491511047,6.503433392741795,34237.73261139415,55.47
2000-01-14,1.262879861922482,0.800000044896519,0.0,0.0012242419393405242,103.98928026564924,262.1971798438997,270.0691494662009,3.1744228139173667,34238.8399483518,54.55
2000-01-15,2.566913291834739,1.5971337552256166,0.0,0.0019102541565272388,99.88423912235115,264.764285133495,278.5380140143921,5.84203336323151,34239.94728530944,47.09
2000-01-16,1.8575007663363825,1.178474958411038,0.0,0.0023573336918457713,86.96387731188405,264.2331793922479,277.5414442622608,6.650729466698255,34241.05462226709,49.01
2000-01-17,1.5150334008341912,0.9725024488494044,0.3122606458297053,0.0010306931968695784,97.47268581041645,260.967435723486,269.38407688080446,4.300000277318371,34242.16195922474,54.61
2000-01-18,1.0732354179122725,0.715906033758864,0.0,0.0019621048017476024,63.24256321041425,264.04075155670284,272.8719112711272,3.533138181904828,34243.269296182385,58.02
2000-01-19,0.86010542383467,0.6000001056715495,1.4671697031105555,0.0021140535919353448,96.33170916662964,263.21906258078343,273.3833318659794,2.7650461488371287,34244.37663314012,56.95
2000-01-20,0.7479805076460914,0.5058486278429659,0.5868289152987163,0.001951770109790196,56.01785643851765,261.75388312645885,270.462803242671,5.934859288521178,34245.48397009777,54.1
2000-01-21,0.8196149201109938,0.5341874013029501,0.0,0.000955880069480821,116.99613629925823,255.93745074462055,264.0810311508866,5.1521808015881065,34246.591307055416,58.07
2000-01-22,0.522916412766393,0.39150179357057024,2.499950616879257,0.0014723527329063247,72.45935273089931,255.80108011123107,268.212183989621,3.0290739812485192,34247.69864401306,58.07
2000-01-23,0.944130651774604,0.6661174624867198,0.0,0.0024856438827512684,98.26232191219677,265.1732004279566,274.5978881955417,3.6426298968067465,34248.805980970705,55.32
2000-01-24,0.9713852138806977,0.6531718694825462,0.0,0.001110873167910122,121.02355505193444,259.89967012977434,267.82570632144956,2.6189642687184587,34249.91331792835,59.02
